"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1926870848322847030","Mon May 26 05:19:44 +0000 2025","0","Alasanku ogah jalan2 di kota jogja sampe tengah mlm krn takut begini njir. Bnyk yg gk waras kalau udh tengah mlm tuh","1926870848322847030","","","in","","0","0","0","https://x.com/undefined/status/1926870848322847030","1717993439219027968",
"1926626314875801898","Sun May 25 13:08:03 +0000 2025","2","Slmt mlm @AU_LiaJKT48 wah ga kerasa bsk udah hadepin hri senin lagi Tp ttp smngt dong sprti smgt kmu pas bawain US Cross tadii beuh kerenn Rel Ada pantun dikit nih Ke jogja beli Bakpia Ke toko buah beli pepaya Ketahuilah lia Kamulah oshiku satu nya #CaraMeminumRamuneJKT48 https://t.co/Y9VEK21QUe","1926626314875801898","https://pbs.twimg.com/media/GrzAaNVWIAENGAm.jpg","","in","","0","0","0","https://x.com/undefined/status/1926626314875801898","1375868164886519809",
"1926625425540669903","Sun May 25 13:04:31 +0000 2025","4","Slmt mlm @AU_LiaJKT48 wah ga kerasa bsk udah hadepin hri senin lagi Tp ttp smngt dong sprti smgt kmu pas bawain US Cross tadii beuh kerenn Rel Ada pantun dikit nih Ke jogja beli Bakpia Ke toko buah beli pepaya Ketahuilah lia Kamulah oshiku satu nya #CaraMeminumRamuneJKT48 https://t.co/8U6HhlGIc0","1926625425540669903","https://pbs.twimg.com/media/Gry_mfXWIAAJibE.jpg","","in","","0","0","0","https://x.com/undefined/status/1926625425540669903","1375868164886519809",
"1926625184447930550","Sun May 25 13:03:33 +0000 2025","1","Slmt mlm @AU_LiaJKT48 wah ga kerasa bsk udah hadepin hri senin lagi Tp ttp smngt dong sprti smgt kmu pas bawain US Cross tadii beuh kerenn Rel Ada pantun dikit nih Ke jogja beli Bakpia Ke toko buah beli pepaya Ketahuilah lia Kamulah oshiku satu nya #CaraMeminumRamuneJKT48","1926625184447930550","","","in","","0","0","0","https://x.com/undefined/status/1926625184447930550","1375868164886519809",
"1926306823985823793","Sun May 25 09:46:16 +0000 2025","0","@gumihoo31 Wes mlm senin","1926575534676262922","","gumihoo31","in","","0","0","0","https://x.com/undefined/status/1926575534676262922","1365924613616590852",
"1926549408159572448","Sun May 25 08:02:27 +0000 2025","2","Mlm ini masi di ada last meeting &amp; besok aku free day ada yg mau main ga tp aku sendiri gpp jg si paling ke malioboro aja karna jam 10 mlm nya aku balik ke jakarta lambungku udah harus kena kopi tuku gbk bgt niee wkwk dan BELAJAR AJG GW GA BELAJAR SELAMA DI JOGJA ngentd ","1926549408159572448","","","in","","1","0","0","https://x.com/undefined/status/1926549408159572448","1875205070",
"1926337740741701901","Sat May 24 18:01:21 +0000 2025","11","Sengaja ga posting nungguin org ini sampe jam 12 ternyata gada Hemmm hikmahnya harus selalu buat backup plan. Available exclude utk mlm ini cod bayar di tempat. #BOjogjacod #ExpoJOGJA #jogjaopenBO https://t.co/NqT5mw0siX","1926337740741701901","https://pbs.twimg.com/media/Gru58q0XIAEKaw_.jpg","","in","","0","0","0","https://x.com/undefined/status/1926337740741701901","1910724403450494976",
"1926210257937703088","Sat May 24 09:34:47 +0000 2025","23","alterjog mlm ini f petite yang mau night drive bills on me komen aja nanti aku ketuk","1926210257937703088","","","in","","0","10","0","https://x.com/undefined/status/1926210257937703088","1806628731362189312",
"1925974774171242999","Fri May 23 17:59:03 +0000 2025","3","Mlm sayang. aq dah ready stay hotel mumpung avail jogjayg suka sensasi cewek bertato yu isi slotnya mmpg msh #availjogja chat DM ato tele buat RR nya yaak say #AngelJogja #RealAngel #openBOjogja #jogjacrot #jogjalendir #jogjaopenBO https://t.co/H57qMl16SA","1925974774171242999","https://pbs.twimg.com/media/Grpv2KUXgAAIuD4.jpg","","in","","0","0","1","https://x.com/undefined/status/1925974774171242999","1900118135816282115",
"1925769545035260078","Fri May 23 05:48:18 +0000 2025","0","@jogja_base Dm eror drtd mlm","1925790874065088605","","jogja_base","in","","0","0","0","https://x.com/undefined/status/1925790874065088605","1088783388499034112",
